Unnamed: 0,Date,CustomerID,typeM,Series,Value
60,2022-07-09,83061,Pulse1,P1,814
61,2022-07-09,83062,Pulse1,P1,287
62,2022-07-09,83063,Pulse1,P1,98
63,2022-07-09,83064,Pulse1_Total,T1,119
64,2022-07-09,83065,Pulse1_Total,T1,107
65,2022-07-09,83066,Pulse1_Total,T1,271
66,2022-07-09,83067,Pulse1,P1,427
67,2022-07-09,83068,Pulse1,P1,811
68,2022-07-09,83069,Pulse1,P1,705
69,2022-07-09,83070,Pulse1_Total,T1,658
70,2022-07-09,83071,Pulse1_Total,T1,925
71,2022-07-09,83072,Pulse1_Total,T1,379
72,2022-07-09,83073,Pulse1,P1,730
73,2022-07-09,83074,Pulse1,P1,582
74,2022-07-09,83075,Pulse1,P1,833
75,2022-07-09,83076,Pulse1_Total,T1,782
76,2022-07-09,83077,Pulse1_Total,T1,774
77,2022-07-09,83078,Pulse1,P1,385
78,2022-07-09,83079,Pulse1,P1,351
79,2022-07-09,83080,Pulse1_Total,T1,731
80,2022-07-09,83081,Pulse1_Total,T1,374
81,2022-07-09,83082,Pulse1_Total,T1,739
82,2022-07-09,83083,Pulse1,P1,210
83,2022-07-09,83084,Pulse1,P1,810
84,2022-07-09,83085,Pulse1,P1,901
85,2022-07-09,83086,Pulse1_Total,T1,412
86,2022-07-09,83087,Pulse1_Total,T1,387
87,2022-07-09,83088,Pulse1_Total,T1,309
88,2022-07-09,83089,Pulse1,P1,83
89,2022-07-09,83090,Pulse1,P1,130
90,2022-07-09,83091,Pulse1,P1,310
91,2022-07-09,83092,Pulse1_Total,T1,126
92,2022-07-09,83093,Switch2,SW2,531
93,2022-07-09,83094,Pulse1_Total,T1,321
94,2022-07-09,83095,Pulse1,P1,935
95,2022-07-09,83096,Pulse1_Total,T1,969
96,2022-07-09,83097,Pulse1,P1,860
97,2022-07-09,83098,Switch2,SW2,246
98,2022-07-09,83099,Pulse1,P1,994
99,2022-07-09,83100,Pulse1_Total,T1,550
100,2022-07-09,83101,Pulse1_Total,T1,593
101,2022-07-09,83102,Pulse1_Total,T1,697
102,2022-07-09,83103,Pulse1,P1,514
103,2022-07-09,83104,Pulse1,P1,578
104,2022-07-09,83105,Pulse1,P1,871
105,2022-07-09,83106,Pulse1_Total,T1,696
106,2022-07-09,83107,Pulse1_Total,T1,740
107,2022-07-09,83108,Switch2,SW2,396
108,2022-07-09,83109,Pulse1,P1,489
109,2022-07-09,83110,Pulse1,P1,503
110,2022-07-09,83111,Pulse1_Total,T1,842
111,2022-07-09,83112,Pulse1_Total,T1,713
112,2022-07-09,83113,Pulse1_Total,T1,364
113,2022-07-09,83114,Pulse1,P1,684
114,2022-07-09,83115,Pulse1,P1,947
115,2022-07-09,83116,Pulse1,P1,433
116,2022-07-09,83117,Pulse1_Total,T1,698
117,2022-07-09,83118,Pulse1_Total,T1,116
118,2022-07-09,83119,Pulse1_Total,T1,206
119,2022-07-09,83120,Pulse1,P1,672
120,2022-07-09,83121,Pulse1,P1,770
121,2022-07-09,83122,Pulse1,P1,179
122,2022-07-09,83123,Pulse1_Total,T1,948
123,2022-07-09,83124,Pulse1_Total,T1,988
124,2022-07-09,83125,Pulse1_Total,T1,66
125,2022-07-09,83126,Pulse1,P1,832
126,2022-07-09,83127,Pulse1,P1,929
127,2022-07-09,83128,Pulse1,P1,317
128,2022-07-09,83129,Pulse1_Total,T1,359
129,2022-07-09,83130,Pulse1_Total,T1,508
130,2022-07-09,83131,Switch2,SW2,64
131,2022-07-09,83132,Pulse1,P1,166
132,2022-07-09,83133,Pulse1,P1,859
133,2022-07-09,83134,Pulse1_Total,T1,253
134,2022-07-09,83135,Pulse1_Total,T1,817
135,2022-07-09,83136,Pulse1,P1,196
136,2022-07-09,83137,Pulse1,P1,719
137,2022-07-09,83138,Pulse1_Total,T1,555
138,2022-07-09,83139,Pulse1_Total,T1,147
139,2022-07-09,83140,Pulse1_Total,T1,24
140,2022-07-09,83141,Pulse1,P1,692
141,2022-07-09,83142,Pulse1,P1,3
142,2022-07-09,83143,Pulse1,P1,839
143,2022-07-09,83144,Pulse1_Total,T1,514
144,2022-07-09,83145,Pulse1_Total,T1,53
145,2022-07-09,83146,Pulse1_Total,T1,852
146,2022-07-09,83147,Pulse1,P1,291
147,2022-07-09,83148,Pulse1,P1,611
148,2022-07-09,83149,Pulse1,P1,415
149,2022-07-09,83150,Switch2,SW2,350
150,2022-07-09,83151,Pulse1_Total,T1,485
151,2022-07-09,83152,Pulse1_Total,T1,652
152,2022-07-09,83153,Pulse1_Total,T1,34
153,2022-07-09,83154,Pulse1,P1,956
154,2022-07-09,83155,Pulse1,P1,688
155,2022-07-09,83156,Pulse1,P1,561
156,2022-07-09,83157,Pulse1_Total,T1,838
157,2022-07-09,83158,Pulse1_Total,T1,375
158,2022-07-09,83159,Pulse1_Total,T1,186
159,2022-07-09,83160,Pulse1,P1,610
160,2022-07-09,83161,Pulse1,P1,457
161,2022-07-09,83162,Pulse1,P1,36
162,2022-07-09,83163,Pulse1_Total,T1,175
163,2022-07-09,83164,Pulse1_Total,T1,798
164,2022-07-09,83165,Pulse1_Total,T1,917
165,2022-07-09,83166,Pulse1,P1,793
166,2022-07-09,83167,Pulse1,P1,549
167,2022-07-09,83168,Pulse1,P1,615
168,2022-07-09,83169,Pulse1_Total,T1,531
169,2022-07-09,83170,Pulse1_Total,T1,636
170,2022-07-09,83171,Pulse1_Total,T1,195
171,2022-07-09,83172,Pulse1,P1,884
172,2022-07-09,83173,Pulse1,P1,493
173,2022-07-09,83174,Pulse1,P1,280
174,2022-07-09,83175,Pulse1_Total,T1,293
175,2022-07-09,83176,Pulse1_Total,T1,902
176,2022-07-09,83177,Pulse1_Total,T1,889
177,2022-07-09,83178,Pulse1,P1,181
178,2022-07-09,83179,Pulse1,P1,719
179,2022-07-09,83180,Pulse1,P1,113
180,2022-07-09,83181,Switch2,SW2,581
181,2022-07-09,83182,Pulse1_Total,T1,608
182,2022-07-09,83183,Pulse1_Total,T1,976
183,2022-07-09,83184,Pulse1,P1,933
184,2022-07-09,83185,Pulse1,P1,986
185,2022-07-09,83186,Pulse1_Total,T1,386
186,2022-07-09,83187,Pulse1_Total,T1,674
187,2022-07-09,83188,Pulse1_Total,T1,599
188,2022-07-09,83189,Pulse1,P1,570
189,2022-07-09,83190,Pulse1,P1,122
190,2022-07-09,83191,Pulse1,P1,842
191,2022-07-09,83192,Pulse1_Total,T1,8
192,2022-07-09,83193,Pulse1_Total,T1,915
193,2022-07-09,83194,Switch2,SW2,442
194,2022-07-09,83195,Pulse1,P1,296
195,2022-07-09,83196,Pulse1,P1,804
196,2022-07-09,83197,Pulse1_Total,T1,569
197,2022-07-09,83198,Pulse1_Total,T1,833
198,2022-07-09,83199,Pulse1_Total,T1,659
199,2022-07-09,83200,Pulse1,P1,591
200,2022-07-09,83201,Pulse1,P1,421
201,2022-07-09,83202,Pulse1,P1,75
202,2022-07-09,83203,Pulse1_Total,T1,120
203,2022-07-09,83204,Pulse1_Total,T1,270
204,2022-07-09,83205,Pulse1_Total,T1,662
205,2022-07-09,83206,Pulse1,P1,236
206,2022-07-09,83207,Pulse1,P1,863
207,2022-07-09,83208,Pulse1,P1,527
208,2022-07-09,83209,Switch2,SW2,944
209,2022-07-09,83210,Pulse1_Total,T1,444
210,2022-07-09,83211,Switch2,SW2,731
211,2022-07-09,83212,Pulse1_Total,T1,53
212,2022-07-09,83213,Pulse1,P1,477
213,2022-07-09,83214,Pulse1_Total,T1,143
214,2022-07-09,83215,Pulse1,P1,588
215,2022-07-09,83216,Pulse1_Total,T1,24
216,2022-07-09,83217,Pulse1,P1,317
217,2022-07-09,83218,Pulse1_Total,T1,622
218,2022-07-09,83219,Pulse1,P1,506
219,2022-07-09,83220,Pulse1_Total,T1,487
220,2022-07-09,83221,Pulse1,P1,430
221,2022-07-09,83222,Pulse1_Total,T1,536
222,2022-07-09,83223,Pulse1,P1,837
223,2022-07-09,83224,Pulse1_Total,T1,320
224,2022-07-09,83225,Pulse1,P1,555
225,2022-07-09,83226,Pulse1_Total,T1,692
226,2022-07-09,83227,Pulse1,P1,984
227,2022-07-09,83228,Pulse1_Total,T1,192
228,2022-07-09,83229,Pulse1,P1,358
229,2022-07-09,83230,Switch2,SW2,912
230,2022-07-09,83231,Pulse1,P1,970
231,2022-07-09,83232,Pulse1_Total,T1,654
232,2022-07-09,83233,Pulse1_Total,T1,844
233,2022-07-09,83234,Pulse1_Total,T1,178
234,2022-07-09,83235,Pulse1,P1,467
235,2022-07-09,83236,Pulse1,P1,711
236,2022-07-09,83237,Pulse1,P1,987
237,2022-07-09,83238,Switch2,SW2,131
238,2022-07-09,83239,Switch2,SW2,458
239,2022-07-09,83240,Pulse1_Total,T1,954
240,2022-07-09,83241,Pulse1_Total,T1,622
241,2022-07-09,83242,Pulse1_Total,T1,266
242,2022-07-09,83243,Pulse1,P1,284
243,2022-07-09,83244,Pulse1,P1,123
244,2022-07-09,83245,Pulse1,P1,454
245,2022-07-09,83246,Pulse1_Total,T1,229
246,2022-07-09,83247,Pulse1_Total,T1,728
247,2022-07-09,83248,Pulse1_Total,T1,759
248,2022-07-09,83249,Pulse1,P1,787
249,2022-07-09,83250,Pulse1,P1,149
250,2022-07-09,83251,Pulse1,P1,761
251,2022-07-09,83252,Pulse1_Total,T1,302
252,2022-07-09,83253,Pulse1_Total,T1,686
253,2022-07-09,83254,Pulse1_Total,T1,538
254,2022-07-09,83255,Pulse1,P1,343
255,2022-07-09,83256,Pulse1,P1,929
256,2022-07-09,83257,Pulse1,P1,934
257,2022-07-09,83258,Pulse1_Total,T1,851
258,2022-07-09,83259,Pulse1_Total,T1,515
259,2022-07-09,83260,Pulse1_Total,T1,155
260,2022-07-09,83261,Pulse1,P1,453
261,2022-07-09,83262,Pulse1,P1,819
262,2022-07-09,83263,Pulse1,P1,346
263,2022-07-09,83264,Pulse1_Total,T1,539
264,2022-07-09,83265,Switch2,SW2,669
265,2022-07-09,83266,Pulse1_Total,T1,905
266,2022-07-09,83267,Pulse1,P1,846
267,2022-07-09,83268,Pulse1_Total,T1,677
268,2022-07-09,83269,Pulse1,P1,721
269,2022-07-09,83270,Pulse1_Total,T1,825
270,2022-07-09,83271,Pulse1,P1,253
271,2022-07-09,83272,Pulse1_Total,T1,187
272,2022-07-09,83273,Pulse1,P1,141
273,2022-07-09,83274,Pulse1_Total,T1,331
274,2022-07-09,83275,Pulse1,P1,128
275,2022-07-09,83276,Pulse1_Total,T1,138
276,2022-07-09,83277,Pulse1,P1,538
277,2022-07-09,83278,Pulse1_Total,T1,608
278,2022-07-09,83279,Pulse1,P1,180
279,2022-07-09,83280,Pulse1_Total,T1,71
280,2022-07-09,83281,Pulse1,P1,907
281,2022-07-09,83282,Pulse1_Total,T1,145
282,2022-07-09,83283,Pulse1,P1,810
283,2022-07-09,83284,Pulse1_Total,T1,251
284,2022-07-09,83285,Pulse1,P1,467
285,2022-07-09,83286,Pulse1_Total,T1,98
286,2022-07-09,83287,Pulse1,P1,316
287,2022-07-09,83288,Pulse1_Total,T1,800
288,2022-07-09,83289,Pulse1,P1,975
289,2022-07-09,83290,Pulse1_Total,T1,778
290,2022-07-09,83291,Pulse1,P1,672
291,2022-07-09,83292,Pulse1_Total,T1,521
292,2022-07-09,83293,Pulse1,P1,151
293,2022-07-09,83294,Switch2,SW2,77
294,2022-07-09,83295,Pulse1,P1,265
295,2022-07-09,83296,Pulse1_Total,T1,913
296,2022-07-09,83297,Pulse1_Total,T1,533
297,2022-07-09,83298,Pulse1_Total,T1,690
298,2022-07-09,83299,Pulse1,P1,944
299,2022-07-09,83300,Pulse1,P1,631
300,2022-07-09,83301,Pulse1,P1,794
301,2022-07-09,83302,Pulse1_Total,T1,371
302,2022-07-09,83303,Pulse1_Total,T1,212
303,2022-07-09,83304,Pulse1_Total,T1,645
304,2022-07-09,83305,Pulse1,P1,442
305,2022-07-09,83306,Pulse1,P1,469
306,2022-07-09,83307,Pulse1,P1,853
307,2022-07-09,83308,Pulse1_Total,T1,638
308,2022-07-09,83309,Switch2,SW2,311
309,2022-07-09,83310,Pulse1_Total,T1,664
310,2022-07-09,83311,Pulse1,P1,182
311,2022-07-09,83312,Pulse1_Total,T1,521
312,2022-07-09,83313,Pulse1,P1,306
313,2022-07-09,83314,Pulse1_Total,T1,959
314,2022-07-09,83315,Pulse1,P1,542
315,2022-07-09,83316,Pulse1_Total,T1,684
316,2022-07-09,83317,Pulse1,P1,852
317,2022-07-09,83318,Pulse1_Total,T1,581
318,2022-07-09,83319,Pulse1,P1,208
319,2022-07-09,83320,Switch2,SW2,825
320,2022-07-09,83321,Pulse1,P1,812
321,2022-07-09,83322,Pulse1_Total,T1,642
322,2022-07-09,83323,Pulse1_Total,T1,43
323,2022-07-09,83324,Pulse1_Total,T1,623
324,2022-07-09,83325,Pulse1,P1,407
325,2022-07-09,83326,Pulse1,P1,864
326,2022-07-09,83327,Pulse1,P1,849
327,2022-07-09,83328,Pulse1_Total,T1,815
328,2022-07-09,83329,Pulse1_Total,T1,910
329,2022-07-09,83330,Pulse1,P1,795
330,2022-07-09,83331,Pulse1,P1,79
331,2022-07-09,83332,Pulse1_Total,T1,683
332,2022-07-09,83333,Pulse1_Total,T1,959
333,2022-07-09,83334,Pulse1,P1,893
334,2022-07-09,83335,Pulse1_Total,T1,610
335,2022-07-09,83336,Pulse1,P1,946
336,2022-07-09,83337,Switch2,SW2,188
337,2022-07-09,83338,Pulse1,P1,20
338,2022-07-09,83339,Pulse1_Total,T1,452
339,2022-07-09,83340,Pulse1_Total,T1,550
340,2022-07-09,83341,Pulse1_Total,T1,70
341,2022-07-09,83342,Pulse1,P1,919
342,2022-07-09,83343,Pulse1,P1,788
343,2022-07-09,83344,Pulse1,P1,768
344,2022-07-09,83345,Pulse1_Total,T1,117
345,2022-07-09,83346,Pulse1_Total,T1,988
346,2022-07-09,83347,Pulse1_Total,T1,787
347,2022-07-09,83348,Pulse1,P1,815
348,2022-07-09,83349,Pulse1,P1,157
349,2022-07-09,83350,Pulse1,P1,540
350,2022-07-09,83351,Pulse1_Total,T1,448
351,2022-07-09,83352,Pulse1_Total,T1,956
352,2022-07-09,83353,Pulse1_Total,T1,723
353,2022-07-09,83354,Pulse1,P1,576
354,2022-07-09,83355,Pulse1,P1,625
355,2022-07-09,83356,Pulse1,P1,446
356,2022-07-09,83357,Pulse1_Total,T1,945
357,2022-07-09,83358,Pulse1_Total,T1,293
358,2022-07-09,83359,Pulse1_Total,T1,180
359,2022-07-09,83360,Pulse1,P1,934
360,2022-07-09,83361,Pulse1,P1,956
361,2022-07-09,83362,Pulse1,P1,91
362,2022-07-09,83363,Pulse1_Total,T1,306
363,2022-07-09,83364,Pulse1_Total,T1,345
364,2022-07-09,83365,Pulse1,P1,368
365,2022-07-09,83366,Pulse1,P1,203
366,2022-07-09,83367,Pulse1_Total,T1,17
367,2022-07-09,83368,Pulse1_Total,T1,507
368,2022-07-09,83369,Pulse1_Total,T1,399
369,2022-07-09,83370,Pulse1,P1,848
370,2022-07-09,83371,Pulse1,P1,768
371,2022-07-09,83372,Pulse1,P1,577
372,2022-07-09,83373,Switch2,SW2,780
373,2022-07-09,83374,Pulse1_Total,T1,623
374,2022-07-09,83375,Pulse1_Total,T1,341
375,2022-07-09,83376,Pulse1,P1,109
376,2022-07-09,83377,Pulse1_Total,T1,894
377,2022-07-09,83378,Pulse1,P1,643
378,2022-07-09,83379,Pulse1_Total,T1,476
379,2022-07-09,83380,Pulse1,P1,35
380,2022-07-09,83381,Pulse1_Total,T1,594
381,2022-07-09,83382,Pulse1,P1,728
382,2022-07-09,83383,Pulse1_Total,T1,841
383,2022-07-09,83384,Pulse1,P1,645
384,2022-07-09,83385,Pulse1_Total,T1,835
385,2022-07-09,83386,Pulse1,P1,383
386,2022-07-09,83387,Switch2,SW2,257
387,2022-07-09,83388,Pulse1,P1,976
388,2022-07-09,83389,Pulse1_Total,T1,447
389,2022-07-09,83390,Pulse1_Total,T1,510
390,2022-07-09,83391,Pulse1_Total,T1,808
391,2022-07-09,83392,Pulse1,P1,491
392,2022-07-09,83393,Pulse1,P1,89
393,2022-07-09,83394,Pulse1,P1,412
394,2022-07-09,83395,Pulse1_Total,T1,501
395,2022-07-09,83396,Pulse1_Total,T1,634
396,2022-07-09,83397,Pulse1_Total,T1,834
397,2022-07-09,83398,Pulse1,P1,38
398,2022-07-09,83399,Pulse1,P1,616
399,2022-07-09,83400,Pulse1,P1,727
400,2022-07-09,83401,Switch2,SW2,611
401,2022-07-09,83402,Pulse1_Total,T1,223
402,2022-07-09,83403,Pulse1_Total,T1,232
403,2022-07-09,83404,Pulse1,P1,585
404,2022-07-09,83405,Pulse1,P1,137
405,2022-07-09,83406,Pulse1_Total,T1,339
406,2022-07-09,83407,Pulse1_Total,T1,365
407,2022-07-09,83408,Pulse1_Total,T1,933
408,2022-07-09,83409,Pulse1,P1,776
409,2022-07-09,83410,Pulse1,P1,49
410,2022-07-09,83411,Pulse1,P1,958
411,2022-07-09,83412,Pulse1_Total,T1,913
412,2022-07-09,83413,Pulse1_Total,T1,601
413,2022-07-09,83414,Switch2,SW2,320
414,2022-07-09,83415,Pulse1,P1,897
415,2022-07-09,83416,Pulse1,P1,812
416,2022-07-09,83417,Pulse1_Total,T1,362
417,2022-07-09,83418,Pulse1_Total,T1,364
418,2022-07-09,83419,Pulse1_Total,T1,765
419,2022-07-09,83420,Pulse1,P1,223
420,2022-07-09,83421,Pulse1,P1,654
421,2022-07-09,83422,Pulse1,P1,95
422,2022-07-09,83423,Pulse1_Total,T1,813
423,2022-07-09,83424,Pulse1_Total,T1,140
424,2022-07-09,83425,Pulse1_Total,T1,997
425,2022-07-09,83426,Pulse1,P1,223
426,2022-07-09,83427,Pulse1,P1,691
427,2022-07-09,83428,Pulse1,P1,655
428,2022-07-09,83429,Pulse1_Total,T1,841
429,2022-07-09,83430,Pulse1_Total,T1,748
430,2022-07-09,83431,Pulse1_Total,T1,85
431,2022-07-09,83432,Pulse1,P1,821
432,2022-07-09,83433,Pulse1,P1,636
433,2022-07-09,83434,Pulse1,P1,238
434,2022-07-09,83435,Pulse1_Total,T1,533
435,2022-07-09,83436,Pulse1_Total,T1,569
436,2022-07-09,83437,DeviceTemperature,Max,281
437,2022-07-09,83438,Pulse1,P1,55
438,2022-07-09,83439,Pulse1,P1,52
439,2022-07-09,83440,Switch2,SW2,791
440,2022-07-09,83441,Pulse1_Total,T1,781
441,2022-07-09,83442,Pulse1_Total,T1,398
442,2022-07-09,83443,Pulse1_Total,T1,677
443,2022-07-09,83444,Pulse1,P1,508
444,2022-07-09,83445,Pulse1,P1,370
445,2022-07-09,83446,Pulse1,P1,391
446,2022-07-09,83447,Pulse1_Total,T1,579
447,2022-07-09,83448,Pulse1_Total,T1,969
448,2022-07-09,83449,Pulse1,P1,174
449,2022-07-09,83450,Pulse1,P1,587
450,2022-07-09,83451,Pulse1_Total,T1,982
451,2022-07-09,83452,Pulse1_Total,T1,846
452,2022-07-09,83453,Pulse1,P1,229
453,2022-07-09,83454,Pulse1,P1,909
454,2022-07-09,83455,Pulse1_Total,T1,651
455,2022-07-09,83456,Pulse1_Total,T1,51
456,2022-07-09,83457,Pulse1_Total,T1,272
457,2022-07-09,83458,Pulse1,P1,681
458,2022-07-09,83459,Pulse1,P1,131
459,2022-07-09,83460,Pulse1,P1,468
460,2022-07-09,83461,Pulse1_Total,T1,342
461,2022-07-09,83462,Pulse1_Total,T1,785
462,2022-07-09,83463,Pulse1_Total,T1,993
463,2022-07-09,83464,Pulse1,P1,134
464,2022-07-09,83465,Pulse1,P1,715
465,2022-07-09,83466,Pulse1,P1,248
466,2022-07-09,83467,Pulse1_Total,T1,333
467,2022-07-09,83468,Pulse1_Total,T1,637
468,2022-07-09,83469,Pulse1_Total,T1,602
469,2022-07-09,83470,Pulse1,P1,861
470,2022-07-09,83471,Pulse1,P1,502
471,2022-07-09,83472,Pulse1,P1,280
472,2022-07-09,83473,Pulse1_Total,T1,655
473,2022-07-09,83474,Pulse1_Total,T1,842
474,2022-07-09,83475,Pulse1_Total,T1,831
475,2022-07-09,83476,Pulse1,P1,489
476,2022-07-09,83477,Pulse1,P1,9
477,2022-07-09,83478,Pulse1,P1,713
478,2022-07-09,83479,Switch2,SW2,909
479,2022-07-09,83480,Pulse1_Total,T1,884
480,2022-07-09,83481,Pulse1_Total,T1,339
481,2022-07-09,83482,Pulse1_Total,T1,943
482,2022-07-09,83483,Pulse1,P1,875
483,2022-07-09,83484,Pulse1,P1,50
484,2022-07-09,83485,Pulse1,P1,524
485,2022-07-09,83486,Pulse1_Total,T1,412
486,2022-07-09,83487,Pulse1_Total,T1,643
487,2022-07-09,83488,Pulse1_Total,T1,117
488,2022-07-09,83489,Pulse1,P1,568
489,2022-07-09,83490,Pulse1,P1,215
490,2022-07-09,83491,Pulse1,P1,419
491,2022-07-09,83492,Pulse1_Total,T1,404
492,2022-07-09,83493,Pulse1_Total,T1,676
493,2022-07-09,83494,Pulse1_Total,T1,424
494,2022-07-09,83495,Pulse1,P1,555
495,2022-07-09,83496,Pulse1,P1,281
496,2022-07-09,83497,Pulse1,P1,749
497,2022-07-09,83498,Pulse1_Total,T1,49
498,2022-07-09,83499,Pulse1_Total,T1,101
499,2022-07-09,83500,Pulse1_Total,T1,207
500,2022-07-09,83501,Pulse1,P1,372
501,2022-07-09,83502,Pulse1,P1,841
502,2022-07-09,83503,Pulse1,P1,309
503,2022-07-09,83504,Pulse1_Total,T1,240
504,2022-07-09,83505,Pulse1_Total,T1,347
505,2022-07-09,83506,Pulse1_Total,T1,635
506,2022-07-09,83507,Pulse1,P1,350
507,2022-07-09,83508,Pulse1,P1,94
508,2022-07-09,83509,Pulse1,P1,0
509,2022-07-09,83510,Switch2,SW2,163
510,2022-07-09,83511,Pulse1_Total,T1,706
511,2022-07-09,83512,Pulse1_Total,T1,580
512,2022-07-09,83513,Pulse1_Total,T1,140
513,2022-07-09,83514,Pulse1,P1,557
514,2022-07-09,83515,Pulse1,P1,989
515,2022-07-09,83516,Pulse1,P1,339
516,2022-07-09,83517,Pulse1_Total,T1,707
517,2022-07-09,83518,Pulse1_Total,T1,408
518,2022-07-09,83519,Pulse1_Total,T1,11
519,2022-07-09,83520,Pulse1,P1,399
520,2022-07-09,83521,Pulse1,P1,980
521,2022-07-09,83522,Pulse1,P1,322
522,2022-07-09,83523,Pulse1_Total,T1,647
523,2022-07-09,83524,Pulse1_Total,T1,626
524,2022-07-09,83525,Pulse1_Total,T1,749
525,2022-07-09,83526,Pulse1,P1,180
526,2022-07-09,83527,Pulse1,P1,996
527,2022-07-09,83528,Pulse1,P1,239
528,2022-07-09,83529,Pulse1_Total,T1,874
529,2022-07-09,83530,Pulse1_Total,T1,406
530,2022-07-09,83531,Pulse1_Total,T1,58
531,2022-07-09,83532,Pulse1,P1,550
532,2022-07-09,83533,Pulse1,P1,978
533,2022-07-09,83534,Pulse1,P1,128
534,2022-07-09,83535,Switch2,SW2,605
535,2022-07-09,83536,Pulse1_Total,T1,633
536,2022-07-09,83537,Pulse1_Total,T1,547
537,2022-07-09,83538,Pulse1_Total,T1,479
538,2022-07-09,83539,Pulse1,P1,84
539,2022-07-09,83540,Pulse1,P1,695
540,2022-07-09,83541,Pulse1,P1,729
541,2022-07-09,83542,Pulse1_Total,T1,717
542,2022-07-09,83543,Switch2,SW2,645
543,2022-07-09,83544,Pulse1_Total,T1,441
544,2022-07-09,83545,Pulse1,P1,647
545,2022-07-09,83546,Pulse1_Total,T1,891
546,2022-07-09,83547,Pulse1,P1,83
547,2022-07-09,83548,Pulse1_Total,T1,211
548,2022-07-09,83549,Pulse1,P1,848
549,2022-07-09,83550,Pulse1_Total,T1,79
550,2022-07-09,83551,Pulse1,P1,808
551,2022-07-09,83552,Pulse1_Total,T1,5
552,2022-07-09,83553,Pulse1,P1,497
553,2022-07-09,83554,Pulse1_Total,T1,775
554,2022-07-09,83555,Pulse1,P1,781
555,2022-07-09,83556,Pulse1_Total,T1,90
556,2022-07-09,83557,Pulse1,P1,229
557,2022-07-09,83558,Pulse1_Total,T1,381
558,2022-07-09,83559,Pulse1,P1,708
559,2022-07-09,83560,Switch2,SW2,613
560,2022-07-09,83561,Pulse1,P1,125
561,2022-07-09,83562,Pulse1_Total,T1,53
562,2022-07-09,83563,Pulse1_Total,T1,767
563,2022-07-09,83564,Pulse1_Total,T1,787
564,2022-07-09,83565,Pulse1,P1,659
565,2022-07-09,83566,Pulse1,P1,609
566,2022-07-09,83567,Pulse1,P1,401
567,2022-07-09,83568,Pulse1_Total,T1,562
568,2022-07-09,83569,Pulse1_Total,T1,471
569,2022-07-09,83570,Pulse1_Total,T1,86
