Unnamed: 0,Date,CustomerID,typeM,Series,Value
58,2022-07-06,83059,Pulse1_Total,T1,477
59,2022-07-06,83060,Pulse1_Total,T1,26
60,2022-07-06,83061,Pulse1,P1,586
61,2022-07-06,83062,Pulse1,P1,834
62,2022-07-06,83063,Pulse1,P1,692
63,2022-07-06,83064,Pulse1_Total,T1,625
64,2022-07-06,83065,Pulse1_Total,T1,639
65,2022-07-06,83066,Pulse1_Total,T1,503
66,2022-07-06,83067,Pulse1,P1,277
67,2022-07-06,83068,Pulse1,P1,539
68,2022-07-06,83069,Pulse1,P1,711
69,2022-07-06,83070,Pulse1_Total,T1,478
70,2022-07-06,83071,Pulse1_Total,T1,380
71,2022-07-06,83072,Pulse1_Total,T1,431
72,2022-07-06,83073,Pulse1,P1,515
73,2022-07-06,83074,Pulse1,P1,437
74,2022-07-06,83075,Pulse1,P1,298
75,2022-07-06,83076,Pulse1_Total,T1,865
76,2022-07-06,83077,Pulse1_Total,T1,122
77,2022-07-06,83078,Pulse1,P1,21
78,2022-07-06,83079,Pulse1,P1,367
79,2022-07-06,83080,Pulse1_Total,T1,256
80,2022-07-06,83081,Pulse1_Total,T1,303
81,2022-07-06,83082,Pulse1_Total,T1,746
82,2022-07-06,83083,Pulse1,P1,924
83,2022-07-06,83084,Pulse1,P1,331
84,2022-07-06,83085,Pulse1,P1,687
85,2022-07-06,83086,Pulse1_Total,T1,29
86,2022-07-06,83087,Pulse1_Total,T1,254
87,2022-07-06,83088,Pulse1_Total,T1,288
88,2022-07-06,83089,Pulse1,P1,53
89,2022-07-06,83090,Pulse1,P1,143
90,2022-07-06,83091,Pulse1,P1,482
91,2022-07-06,83092,Pulse1_Total,T1,215
92,2022-07-06,83093,Switch2,SW2,575
93,2022-07-06,83094,Pulse1_Total,T1,633
94,2022-07-06,83095,Pulse1,P1,479
95,2022-07-06,83096,Pulse1_Total,T1,185
96,2022-07-06,83097,Pulse1,P1,219
97,2022-07-06,83098,Switch2,SW2,198
98,2022-07-06,83099,Pulse1,P1,908
99,2022-07-06,83100,Pulse1_Total,T1,804
100,2022-07-06,83101,Pulse1_Total,T1,497
101,2022-07-06,83102,Pulse1_Total,T1,678
102,2022-07-06,83103,Pulse1,P1,328
103,2022-07-06,83104,Pulse1,P1,769
104,2022-07-06,83105,Pulse1,P1,11
105,2022-07-06,83106,Pulse1_Total,T1,74
106,2022-07-06,83107,Pulse1_Total,T1,4
107,2022-07-06,83108,Switch2,SW2,817
108,2022-07-06,83109,Pulse1,P1,34
109,2022-07-06,83110,Pulse1,P1,943
110,2022-07-06,83111,Pulse1_Total,T1,511
111,2022-07-06,83112,Pulse1_Total,T1,192
112,2022-07-06,83113,Pulse1_Total,T1,637
113,2022-07-06,83114,Pulse1,P1,655
114,2022-07-06,83115,Pulse1,P1,583
115,2022-07-06,83116,Pulse1,P1,868
116,2022-07-06,83117,Pulse1_Total,T1,88
117,2022-07-06,83118,Pulse1_Total,T1,733
118,2022-07-06,83119,Pulse1_Total,T1,69
119,2022-07-06,83120,Pulse1,P1,395
120,2022-07-06,83121,Pulse1,P1,975
121,2022-07-06,83122,Pulse1,P1,145
122,2022-07-06,83123,Pulse1_Total,T1,13
123,2022-07-06,83124,Pulse1_Total,T1,941
124,2022-07-06,83125,Pulse1_Total,T1,267
125,2022-07-06,83126,Pulse1,P1,965
126,2022-07-06,83127,Pulse1,P1,821
127,2022-07-06,83128,Pulse1,P1,458
128,2022-07-06,83129,Pulse1_Total,T1,445
129,2022-07-06,83130,Pulse1_Total,T1,825
130,2022-07-06,83131,Switch2,SW2,208
131,2022-07-06,83132,Pulse1,P1,983
132,2022-07-06,83133,Pulse1,P1,245
133,2022-07-06,83134,Pulse1_Total,T1,137
134,2022-07-06,83135,Pulse1_Total,T1,256
135,2022-07-06,83136,Pulse1,P1,94
136,2022-07-06,83137,Pulse1,P1,549
137,2022-07-06,83138,Pulse1_Total,T1,270
138,2022-07-06,83139,Pulse1_Total,T1,230
139,2022-07-06,83140,Pulse1_Total,T1,686
140,2022-07-06,83141,Pulse1,P1,589
141,2022-07-06,83142,Pulse1,P1,886
142,2022-07-06,83143,Pulse1,P1,286
143,2022-07-06,83144,Pulse1_Total,T1,166
144,2022-07-06,83145,Pulse1_Total,T1,273
145,2022-07-06,83146,Pulse1_Total,T1,738
146,2022-07-06,83147,Pulse1,P1,712
147,2022-07-06,83148,Pulse1,P1,315
148,2022-07-06,83149,Pulse1,P1,576
149,2022-07-06,83150,Switch2,SW2,630
150,2022-07-06,83151,Pulse1_Total,T1,402
151,2022-07-06,83152,Pulse1_Total,T1,760
152,2022-07-06,83153,Pulse1_Total,T1,339
153,2022-07-06,83154,Pulse1,P1,124
154,2022-07-06,83155,Pulse1,P1,402
155,2022-07-06,83156,Pulse1,P1,644
156,2022-07-06,83157,Pulse1_Total,T1,252
157,2022-07-06,83158,Pulse1_Total,T1,76
158,2022-07-06,83159,Pulse1_Total,T1,574
159,2022-07-06,83160,Pulse1,P1,791
160,2022-07-06,83161,Pulse1,P1,293
161,2022-07-06,83162,Pulse1,P1,123
162,2022-07-06,83163,Pulse1_Total,T1,852
163,2022-07-06,83164,Pulse1_Total,T1,510
164,2022-07-06,83165,Pulse1_Total,T1,208
165,2022-07-06,83166,Pulse1,P1,696
166,2022-07-06,83167,Pulse1,P1,360
167,2022-07-06,83168,Pulse1,P1,745
168,2022-07-06,83169,Pulse1_Total,T1,671
169,2022-07-06,83170,Pulse1_Total,T1,294
170,2022-07-06,83171,Pulse1_Total,T1,410
171,2022-07-06,83172,Pulse1,P1,99
172,2022-07-06,83173,Pulse1,P1,415
173,2022-07-06,83174,Pulse1,P1,57
174,2022-07-06,83175,Pulse1_Total,T1,732
175,2022-07-06,83176,Pulse1_Total,T1,786
176,2022-07-06,83177,Pulse1_Total,T1,238
177,2022-07-06,83178,Pulse1,P1,77
178,2022-07-06,83179,Pulse1,P1,554
179,2022-07-06,83180,Pulse1,P1,484
180,2022-07-06,83181,Switch2,SW2,378
181,2022-07-06,83182,Pulse1_Total,T1,615
182,2022-07-06,83183,Pulse1_Total,T1,25
183,2022-07-06,83184,Pulse1,P1,216
184,2022-07-06,83185,Pulse1,P1,50
185,2022-07-06,83186,Pulse1_Total,T1,547
186,2022-07-06,83187,Pulse1_Total,T1,645
187,2022-07-06,83188,Pulse1_Total,T1,695
188,2022-07-06,83189,Pulse1,P1,683
189,2022-07-06,83190,Pulse1,P1,817
190,2022-07-06,83191,Pulse1,P1,784
191,2022-07-06,83192,Pulse1_Total,T1,82
192,2022-07-06,83193,Pulse1_Total,T1,406
193,2022-07-06,83194,Switch2,SW2,751
194,2022-07-06,83195,Pulse1,P1,290
195,2022-07-06,83196,Pulse1,P1,957
196,2022-07-06,83197,Pulse1_Total,T1,816
197,2022-07-06,83198,Pulse1_Total,T1,671
198,2022-07-06,83199,Pulse1_Total,T1,471
199,2022-07-06,83200,Pulse1,P1,580
200,2022-07-06,83201,Pulse1,P1,541
201,2022-07-06,83202,Pulse1,P1,542
202,2022-07-06,83203,Pulse1_Total,T1,452
203,2022-07-06,83204,Pulse1_Total,T1,984
204,2022-07-06,83205,Pulse1_Total,T1,86
205,2022-07-06,83206,Pulse1,P1,776
206,2022-07-06,83207,Pulse1,P1,702
207,2022-07-06,83208,Pulse1,P1,226
208,2022-07-06,83209,Switch2,SW2,459
209,2022-07-06,83210,Pulse1_Total,T1,975
210,2022-07-06,83211,Switch2,SW2,580
211,2022-07-06,83212,Pulse1_Total,T1,183
212,2022-07-06,83213,Pulse1,P1,574
213,2022-07-06,83214,Pulse1_Total,T1,836
214,2022-07-06,83215,Pulse1,P1,189
215,2022-07-06,83216,Pulse1_Total,T1,474
216,2022-07-06,83217,Pulse1,P1,771
217,2022-07-06,83218,Pulse1_Total,T1,338
218,2022-07-06,83219,Pulse1,P1,295
219,2022-07-06,83220,Pulse1_Total,T1,344
220,2022-07-06,83221,Pulse1,P1,862
221,2022-07-06,83222,Pulse1_Total,T1,52
222,2022-07-06,83223,Pulse1,P1,45
223,2022-07-06,83224,Pulse1_Total,T1,387
224,2022-07-06,83225,Pulse1,P1,356
225,2022-07-06,83226,Pulse1_Total,T1,917
226,2022-07-06,83227,Pulse1,P1,159
227,2022-07-06,83228,Pulse1_Total,T1,91
228,2022-07-06,83229,Pulse1,P1,946
229,2022-07-06,83230,Switch2,SW2,118
230,2022-07-06,83231,Pulse1,P1,691
231,2022-07-06,83232,Pulse1_Total,T1,168
232,2022-07-06,83233,Pulse1_Total,T1,255
233,2022-07-06,83234,Pulse1_Total,T1,517
234,2022-07-06,83235,Pulse1,P1,174
235,2022-07-06,83236,Pulse1,P1,215
236,2022-07-06,83237,Pulse1,P1,877
237,2022-07-06,83238,Switch2,SW2,261
238,2022-07-06,83239,Switch2,SW2,4
239,2022-07-06,83240,Pulse1_Total,T1,54
240,2022-07-06,83241,Pulse1_Total,T1,266
241,2022-07-06,83242,Pulse1_Total,T1,670
242,2022-07-06,83243,Pulse1,P1,815
243,2022-07-06,83244,Pulse1,P1,871
244,2022-07-06,83245,Pulse1,P1,240
245,2022-07-06,83246,Pulse1_Total,T1,32
246,2022-07-06,83247,Pulse1_Total,T1,16
247,2022-07-06,83248,Pulse1_Total,T1,93
248,2022-07-06,83249,Pulse1,P1,202
249,2022-07-06,83250,Pulse1,P1,772
250,2022-07-06,83251,Pulse1,P1,442
251,2022-07-06,83252,Pulse1_Total,T1,571
252,2022-07-06,83253,Pulse1_Total,T1,67
253,2022-07-06,83254,Pulse1_Total,T1,681
254,2022-07-06,83255,Pulse1,P1,681
255,2022-07-06,83256,Pulse1,P1,598
256,2022-07-06,83257,Pulse1,P1,574
257,2022-07-06,83258,Pulse1_Total,T1,514
258,2022-07-06,83259,Pulse1_Total,T1,966
259,2022-07-06,83260,Pulse1_Total,T1,211
260,2022-07-06,83261,Pulse1,P1,483
261,2022-07-06,83262,Pulse1,P1,302
262,2022-07-06,83263,Pulse1,P1,624
263,2022-07-06,83264,Pulse1_Total,T1,719
264,2022-07-06,83265,Switch2,SW2,983
265,2022-07-06,83266,Pulse1_Total,T1,762
266,2022-07-06,83267,Pulse1,P1,634
267,2022-07-06,83268,Pulse1_Total,T1,319
268,2022-07-06,83269,Pulse1,P1,487
269,2022-07-06,83270,Pulse1_Total,T1,65
270,2022-07-06,83271,Pulse1,P1,598
271,2022-07-06,83272,Pulse1_Total,T1,746
272,2022-07-06,83273,Pulse1,P1,298
273,2022-07-06,83274,Pulse1_Total,T1,295
274,2022-07-06,83275,Pulse1,P1,454
275,2022-07-06,83276,Pulse1_Total,T1,77
276,2022-07-06,83277,Pulse1,P1,51
277,2022-07-06,83278,Pulse1_Total,T1,565
278,2022-07-06,83279,Pulse1,P1,106
279,2022-07-06,83280,Pulse1_Total,T1,563
280,2022-07-06,83281,Pulse1,P1,241
281,2022-07-06,83282,Pulse1_Total,T1,290
282,2022-07-06,83283,Pulse1,P1,729
283,2022-07-06,83284,Pulse1_Total,T1,201
284,2022-07-06,83285,Pulse1,P1,97
285,2022-07-06,83286,Pulse1_Total,T1,535
286,2022-07-06,83287,Pulse1,P1,845
287,2022-07-06,83288,Pulse1_Total,T1,630
288,2022-07-06,83289,Pulse1,P1,586
289,2022-07-06,83290,Pulse1_Total,T1,175
290,2022-07-06,83291,Pulse1,P1,712
291,2022-07-06,83292,Pulse1_Total,T1,697
292,2022-07-06,83293,Pulse1,P1,340
293,2022-07-06,83294,Switch2,SW2,992
294,2022-07-06,83295,Pulse1,P1,189
295,2022-07-06,83296,Pulse1_Total,T1,509
296,2022-07-06,83297,Pulse1_Total,T1,689
297,2022-07-06,83298,Pulse1_Total,T1,674
298,2022-07-06,83299,Pulse1,P1,849
299,2022-07-06,83300,Pulse1,P1,811
300,2022-07-06,83301,Pulse1,P1,646
301,2022-07-06,83302,Pulse1_Total,T1,379
302,2022-07-06,83303,Pulse1_Total,T1,472
303,2022-07-06,83304,Pulse1_Total,T1,180
304,2022-07-06,83305,Pulse1,P1,252
305,2022-07-06,83306,Pulse1,P1,463
306,2022-07-06,83307,Pulse1,P1,552
307,2022-07-06,83308,Pulse1_Total,T1,582
308,2022-07-06,83309,Switch2,SW2,483
309,2022-07-06,83310,Pulse1_Total,T1,15
310,2022-07-06,83311,Pulse1,P1,298
311,2022-07-06,83312,Pulse1_Total,T1,148
312,2022-07-06,83313,Pulse1,P1,510
313,2022-07-06,83314,Pulse1_Total,T1,27
314,2022-07-06,83315,Pulse1,P1,478
315,2022-07-06,83316,Pulse1_Total,T1,632
316,2022-07-06,83317,Pulse1,P1,667
317,2022-07-06,83318,Pulse1_Total,T1,295
318,2022-07-06,83319,Pulse1,P1,702
319,2022-07-06,83320,Switch2,SW2,907
320,2022-07-06,83321,Pulse1,P1,161
321,2022-07-06,83322,Pulse1_Total,T1,95
322,2022-07-06,83323,Pulse1_Total,T1,822
323,2022-07-06,83324,Pulse1_Total,T1,328
324,2022-07-06,83325,Pulse1,P1,385
325,2022-07-06,83326,Pulse1,P1,800
326,2022-07-06,83327,Pulse1,P1,965
327,2022-07-06,83328,Pulse1_Total,T1,284
328,2022-07-06,83329,Pulse1_Total,T1,190
329,2022-07-06,83330,Pulse1,P1,746
330,2022-07-06,83331,Pulse1,P1,526
331,2022-07-06,83332,Pulse1_Total,T1,449
332,2022-07-06,83333,Pulse1_Total,T1,906
333,2022-07-06,83334,Pulse1,P1,51
334,2022-07-06,83335,Pulse1_Total,T1,530
335,2022-07-06,83336,Pulse1,P1,908
336,2022-07-06,83337,Switch2,SW2,954
337,2022-07-06,83338,Pulse1,P1,61
338,2022-07-06,83339,Pulse1_Total,T1,628
339,2022-07-06,83340,Pulse1_Total,T1,332
340,2022-07-06,83341,Pulse1_Total,T1,586
341,2022-07-06,83342,Pulse1,P1,943
342,2022-07-06,83343,Pulse1,P1,835
343,2022-07-06,83344,Pulse1,P1,837
344,2022-07-06,83345,Pulse1_Total,T1,834
345,2022-07-06,83346,Pulse1_Total,T1,751
346,2022-07-06,83347,Pulse1_Total,T1,537
347,2022-07-06,83348,Pulse1,P1,435
348,2022-07-06,83349,Pulse1,P1,471
349,2022-07-06,83350,Pulse1,P1,464
350,2022-07-06,83351,Pulse1_Total,T1,477
351,2022-07-06,83352,Pulse1_Total,T1,584
352,2022-07-06,83353,Pulse1_Total,T1,162
353,2022-07-06,83354,Pulse1,P1,808
354,2022-07-06,83355,Pulse1,P1,727
355,2022-07-06,83356,Pulse1,P1,236
356,2022-07-06,83357,Pulse1_Total,T1,999
357,2022-07-06,83358,Pulse1_Total,T1,158
358,2022-07-06,83359,Pulse1_Total,T1,687
359,2022-07-06,83360,Pulse1,P1,380
360,2022-07-06,83361,Pulse1,P1,310
361,2022-07-06,83362,Pulse1,P1,799
362,2022-07-06,83363,Pulse1_Total,T1,940
363,2022-07-06,83364,Pulse1_Total,T1,158
364,2022-07-06,83365,Pulse1,P1,931
365,2022-07-06,83366,Pulse1,P1,402
366,2022-07-06,83367,Pulse1_Total,T1,693
367,2022-07-06,83368,Pulse1_Total,T1,998
368,2022-07-06,83369,Pulse1_Total,T1,835
369,2022-07-06,83370,Pulse1,P1,924
370,2022-07-06,83371,Pulse1,P1,248
371,2022-07-06,83372,Pulse1,P1,614
372,2022-07-06,83373,Switch2,SW2,258
373,2022-07-06,83374,Pulse1_Total,T1,404
374,2022-07-06,83375,Pulse1_Total,T1,685
375,2022-07-06,83376,Pulse1,P1,396
376,2022-07-06,83377,Pulse1_Total,T1,814
377,2022-07-06,83378,Pulse1,P1,284
378,2022-07-06,83379,Pulse1_Total,T1,787
379,2022-07-06,83380,Pulse1,P1,436
380,2022-07-06,83381,Pulse1_Total,T1,437
381,2022-07-06,83382,Pulse1,P1,143
382,2022-07-06,83383,Pulse1_Total,T1,753
383,2022-07-06,83384,Pulse1,P1,344
384,2022-07-06,83385,Pulse1_Total,T1,347
385,2022-07-06,83386,Pulse1,P1,909
386,2022-07-06,83387,Switch2,SW2,547
387,2022-07-06,83388,Pulse1,P1,49
388,2022-07-06,83389,Pulse1_Total,T1,0
389,2022-07-06,83390,Pulse1_Total,T1,291
390,2022-07-06,83391,Pulse1_Total,T1,202
391,2022-07-06,83392,Pulse1,P1,212
392,2022-07-06,83393,Pulse1,P1,755
393,2022-07-06,83394,Pulse1,P1,698
394,2022-07-06,83395,Pulse1_Total,T1,555
395,2022-07-06,83396,Pulse1_Total,T1,746
396,2022-07-06,83397,Pulse1_Total,T1,337
397,2022-07-06,83398,Pulse1,P1,869
398,2022-07-06,83399,Pulse1,P1,811
399,2022-07-06,83400,Pulse1,P1,71
400,2022-07-06,83401,Switch2,SW2,927
401,2022-07-06,83402,Pulse1_Total,T1,298
402,2022-07-06,83403,Pulse1_Total,T1,207
403,2022-07-06,83404,Pulse1,P1,408
404,2022-07-06,83405,Pulse1,P1,277
405,2022-07-06,83406,Pulse1_Total,T1,756
406,2022-07-06,83407,Pulse1_Total,T1,628
407,2022-07-06,83408,Pulse1_Total,T1,153
408,2022-07-06,83409,Pulse1,P1,782
409,2022-07-06,83410,Pulse1,P1,784
410,2022-07-06,83411,Pulse1,P1,245
411,2022-07-06,83412,Pulse1_Total,T1,18
412,2022-07-06,83413,Pulse1_Total,T1,373
413,2022-07-06,83414,Switch2,SW2,86
414,2022-07-06,83415,Pulse1,P1,296
415,2022-07-06,83416,Pulse1,P1,679
416,2022-07-06,83417,Pulse1_Total,T1,801
417,2022-07-06,83418,Pulse1_Total,T1,468
418,2022-07-06,83419,Pulse1_Total,T1,987
419,2022-07-06,83420,Pulse1,P1,224
420,2022-07-06,83421,Pulse1,P1,172
421,2022-07-06,83422,Pulse1,P1,790
422,2022-07-06,83423,Pulse1_Total,T1,495
423,2022-07-06,83424,Pulse1_Total,T1,166
424,2022-07-06,83425,Pulse1_Total,T1,801
425,2022-07-06,83426,Pulse1,P1,259
426,2022-07-06,83427,Pulse1,P1,319
427,2022-07-06,83428,Pulse1,P1,393
428,2022-07-06,83429,Pulse1_Total,T1,601
429,2022-07-06,83430,Pulse1_Total,T1,239
430,2022-07-06,83431,Pulse1_Total,T1,313
431,2022-07-06,83432,Pulse1,P1,649
432,2022-07-06,83433,Pulse1,P1,287
433,2022-07-06,83434,Pulse1,P1,469
434,2022-07-06,83435,Pulse1_Total,T1,265
435,2022-07-06,83436,Pulse1_Total,T1,741
436,2022-07-06,83437,DeviceTemperature,Max,754
437,2022-07-06,83438,Pulse1,P1,319
438,2022-07-06,83439,Pulse1,P1,347
439,2022-07-06,83440,Switch2,SW2,965
440,2022-07-06,83441,Pulse1_Total,T1,553
441,2022-07-06,83442,Pulse1_Total,T1,189
442,2022-07-06,83443,Pulse1_Total,T1,288
443,2022-07-06,83444,Pulse1,P1,240
444,2022-07-06,83445,Pulse1,P1,36
445,2022-07-06,83446,Pulse1,P1,273
446,2022-07-06,83447,Pulse1_Total,T1,633
447,2022-07-06,83448,Pulse1_Total,T1,924
448,2022-07-06,83449,Pulse1,P1,934
449,2022-07-06,83450,Pulse1,P1,481
450,2022-07-06,83451,Pulse1_Total,T1,842
451,2022-07-06,83452,Pulse1_Total,T1,386
452,2022-07-06,83453,Pulse1,P1,263
453,2022-07-06,83454,Pulse1,P1,415
454,2022-07-06,83455,Pulse1_Total,T1,898
455,2022-07-06,83456,Pulse1_Total,T1,171
456,2022-07-06,83457,Pulse1_Total,T1,645
457,2022-07-06,83458,Pulse1,P1,898
458,2022-07-06,83459,Pulse1,P1,422
459,2022-07-06,83460,Pulse1,P1,317
460,2022-07-06,83461,Pulse1_Total,T1,135
461,2022-07-06,83462,Pulse1_Total,T1,6
462,2022-07-06,83463,Pulse1_Total,T1,337
463,2022-07-06,83464,Pulse1,P1,368
464,2022-07-06,83465,Pulse1,P1,911
465,2022-07-06,83466,Pulse1,P1,878
466,2022-07-06,83467,Pulse1_Total,T1,189
467,2022-07-06,83468,Pulse1_Total,T1,813
468,2022-07-06,83469,Pulse1_Total,T1,91
469,2022-07-06,83470,Pulse1,P1,507
470,2022-07-06,83471,Pulse1,P1,728
471,2022-07-06,83472,Pulse1,P1,671
472,2022-07-06,83473,Pulse1_Total,T1,248
473,2022-07-06,83474,Pulse1_Total,T1,175
474,2022-07-06,83475,Pulse1_Total,T1,828
475,2022-07-06,83476,Pulse1,P1,433
476,2022-07-06,83477,Pulse1,P1,965
477,2022-07-06,83478,Pulse1,P1,26
478,2022-07-06,83479,Switch2,SW2,812
479,2022-07-06,83480,Pulse1_Total,T1,23
480,2022-07-06,83481,Pulse1_Total,T1,695
481,2022-07-06,83482,Pulse1_Total,T1,458
482,2022-07-06,83483,Pulse1,P1,665
483,2022-07-06,83484,Pulse1,P1,292
484,2022-07-06,83485,Pulse1,P1,27
485,2022-07-06,83486,Pulse1_Total,T1,209
486,2022-07-06,83487,Pulse1_Total,T1,946
487,2022-07-06,83488,Pulse1_Total,T1,710
488,2022-07-06,83489,Pulse1,P1,508
489,2022-07-06,83490,Pulse1,P1,321
490,2022-07-06,83491,Pulse1,P1,863
491,2022-07-06,83492,Pulse1_Total,T1,956
492,2022-07-06,83493,Pulse1_Total,T1,216
493,2022-07-06,83494,Pulse1_Total,T1,254
494,2022-07-06,83495,Pulse1,P1,97
495,2022-07-06,83496,Pulse1,P1,383
496,2022-07-06,83497,Pulse1,P1,648
497,2022-07-06,83498,Pulse1_Total,T1,390
498,2022-07-06,83499,Pulse1_Total,T1,776
499,2022-07-06,83500,Pulse1_Total,T1,971
500,2022-07-06,83501,Pulse1,P1,243
501,2022-07-06,83502,Pulse1,P1,36
502,2022-07-06,83503,Pulse1,P1,702
503,2022-07-06,83504,Pulse1_Total,T1,971
504,2022-07-06,83505,Pulse1_Total,T1,438
505,2022-07-06,83506,Pulse1_Total,T1,25
506,2022-07-06,83507,Pulse1,P1,68
507,2022-07-06,83508,Pulse1,P1,550
508,2022-07-06,83509,Pulse1,P1,117
509,2022-07-06,83510,Switch2,SW2,632
510,2022-07-06,83511,Pulse1_Total,T1,532
511,2022-07-06,83512,Pulse1_Total,T1,315
512,2022-07-06,83513,Pulse1_Total,T1,925
513,2022-07-06,83514,Pulse1,P1,94
514,2022-07-06,83515,Pulse1,P1,212
515,2022-07-06,83516,Pulse1,P1,216
516,2022-07-06,83517,Pulse1_Total,T1,224
517,2022-07-06,83518,Pulse1_Total,T1,649
518,2022-07-06,83519,Pulse1_Total,T1,206
519,2022-07-06,83520,Pulse1,P1,906
520,2022-07-06,83521,Pulse1,P1,439
521,2022-07-06,83522,Pulse1,P1,908
522,2022-07-06,83523,Pulse1_Total,T1,361
523,2022-07-06,83524,Pulse1_Total,T1,946
524,2022-07-06,83525,Pulse1_Total,T1,900
525,2022-07-06,83526,Pulse1,P1,168
526,2022-07-06,83527,Pulse1,P1,407
527,2022-07-06,83528,Pulse1,P1,538
528,2022-07-06,83529,Pulse1_Total,T1,818
529,2022-07-06,83530,Pulse1_Total,T1,823
530,2022-07-06,83531,Pulse1_Total,T1,521
531,2022-07-06,83532,Pulse1,P1,133
532,2022-07-06,83533,Pulse1,P1,340
533,2022-07-06,83534,Pulse1,P1,331
534,2022-07-06,83535,Switch2,SW2,491
535,2022-07-06,83536,Pulse1_Total,T1,388
536,2022-07-06,83537,Pulse1_Total,T1,493
537,2022-07-06,83538,Pulse1_Total,T1,783
538,2022-07-06,83539,Pulse1,P1,519
539,2022-07-06,83540,Pulse1,P1,783
540,2022-07-06,83541,Pulse1,P1,418
541,2022-07-06,83542,Pulse1_Total,T1,700
542,2022-07-06,83543,Switch2,SW2,600
543,2022-07-06,83544,Pulse1_Total,T1,877
544,2022-07-06,83545,Pulse1,P1,726
545,2022-07-06,83546,Pulse1_Total,T1,828
546,2022-07-06,83547,Pulse1,P1,72
547,2022-07-06,83548,Pulse1_Total,T1,364
548,2022-07-06,83549,Pulse1,P1,702
549,2022-07-06,83550,Pulse1_Total,T1,348
550,2022-07-06,83551,Pulse1,P1,94
551,2022-07-06,83552,Pulse1_Total,T1,810
552,2022-07-06,83553,Pulse1,P1,771
553,2022-07-06,83554,Pulse1_Total,T1,692
554,2022-07-06,83555,Pulse1,P1,777
555,2022-07-06,83556,Pulse1_Total,T1,754
556,2022-07-06,83557,Pulse1,P1,423
557,2022-07-06,83558,Pulse1_Total,T1,899
558,2022-07-06,83559,Pulse1,P1,263
559,2022-07-06,83560,Switch2,SW2,193
560,2022-07-06,83561,Pulse1,P1,959
561,2022-07-06,83562,Pulse1_Total,T1,761
562,2022-07-06,83563,Pulse1_Total,T1,224
563,2022-07-06,83564,Pulse1_Total,T1,594
564,2022-07-06,83565,Pulse1,P1,67
565,2022-07-06,83566,Pulse1,P1,424
566,2022-07-06,83567,Pulse1,P1,867
567,2022-07-06,83568,Pulse1_Total,T1,833
568,2022-07-06,83569,Pulse1_Total,T1,110
569,2022-07-06,83570,Pulse1_Total,T1,234
