Unnamed: 0,Date,CustomerID,typeM,Series,Value
151,2022-07-03,83152,Pulse1_Total,T1,515
152,2022-07-03,83153,Pulse1_Total,T1,678
153,2022-07-03,83154,Pulse1,P1,656
154,2022-07-03,83155,Pulse1,P1,568
155,2022-07-03,83156,Pulse1,P1,345
156,2022-07-03,83157,Pulse1_Total,T1,593
157,2022-07-03,83158,Pulse1_Total,T1,697
158,2022-07-03,83159,Pulse1_Total,T1,270
159,2022-07-03,83160,Pulse1,P1,38
160,2022-07-03,83161,Pulse1,P1,628
161,2022-07-03,83162,Pulse1,P1,600
162,2022-07-03,83163,Pulse1_Total,T1,701
163,2022-07-03,83164,Pulse1_Total,T1,132
164,2022-07-03,83165,Pulse1_Total,T1,131
165,2022-07-03,83166,Pulse1,P1,325
166,2022-07-03,83167,Pulse1,P1,442
167,2022-07-03,83168,Pulse1,P1,136
168,2022-07-03,83169,Pulse1_Total,T1,439
169,2022-07-03,83170,Pulse1_Total,T1,413
170,2022-07-03,83171,Pulse1_Total,T1,467
171,2022-07-03,83172,Pulse1,P1,899
172,2022-07-03,83173,Pulse1,P1,991
173,2022-07-03,83174,Pulse1,P1,296
174,2022-07-03,83175,Pulse1_Total,T1,674
175,2022-07-03,83176,Pulse1_Total,T1,14
176,2022-07-03,83177,Pulse1_Total,T1,158
177,2022-07-03,83178,Pulse1,P1,696
178,2022-07-03,83179,Pulse1,P1,859
179,2022-07-03,83180,Pulse1,P1,139
180,2022-07-03,83181,Switch2,SW2,353
181,2022-07-03,83182,Pulse1_Total,T1,276
182,2022-07-03,83183,Pulse1_Total,T1,476
183,2022-07-03,83184,Pulse1,P1,336
184,2022-07-03,83185,Pulse1,P1,703
185,2022-07-03,83186,Pulse1_Total,T1,746
186,2022-07-03,83187,Pulse1_Total,T1,577
187,2022-07-03,83188,Pulse1_Total,T1,902
188,2022-07-03,83189,Pulse1,P1,707
189,2022-07-03,83190,Pulse1,P1,278
190,2022-07-03,83191,Pulse1,P1,17
191,2022-07-03,83192,Pulse1_Total,T1,363
192,2022-07-03,83193,Pulse1_Total,T1,463
193,2022-07-03,83194,Switch2,SW2,574
194,2022-07-03,83195,Pulse1,P1,288
195,2022-07-03,83196,Pulse1,P1,769
196,2022-07-03,83197,Pulse1_Total,T1,903
197,2022-07-03,83198,Pulse1_Total,T1,248
198,2022-07-03,83199,Pulse1_Total,T1,313
199,2022-07-03,83200,Pulse1,P1,696
200,2022-07-03,83201,Pulse1,P1,921
201,2022-07-03,83202,Pulse1,P1,703
202,2022-07-03,83203,Pulse1_Total,T1,699
203,2022-07-03,83204,Pulse1_Total,T1,646
204,2022-07-03,83205,Pulse1_Total,T1,245
205,2022-07-03,83206,Pulse1,P1,141
206,2022-07-03,83207,Pulse1,P1,165
207,2022-07-03,83208,Pulse1,P1,83
208,2022-07-03,83209,Switch2,SW2,996
209,2022-07-03,83210,Pulse1_Total,T1,650
210,2022-07-03,83211,Switch2,SW2,275
211,2022-07-03,83212,Pulse1_Total,T1,862
212,2022-07-03,83213,Pulse1,P1,828
213,2022-07-03,83214,Pulse1_Total,T1,689
214,2022-07-03,83215,Pulse1,P1,940
215,2022-07-03,83216,Pulse1_Total,T1,529
216,2022-07-03,83217,Pulse1,P1,95
217,2022-07-03,83218,Pulse1_Total,T1,464
218,2022-07-03,83219,Pulse1,P1,747
219,2022-07-03,83220,Pulse1_Total,T1,183
220,2022-07-03,83221,Pulse1,P1,118
221,2022-07-03,83222,Pulse1_Total,T1,303
222,2022-07-03,83223,Pulse1,P1,861
223,2022-07-03,83224,Pulse1_Total,T1,1000
224,2022-07-03,83225,Pulse1,P1,355
225,2022-07-03,83226,Pulse1_Total,T1,682
226,2022-07-03,83227,Pulse1,P1,777
227,2022-07-03,83228,Pulse1_Total,T1,310
228,2022-07-03,83229,Pulse1,P1,384
229,2022-07-03,83230,Switch2,SW2,123
230,2022-07-03,83231,Pulse1,P1,880
231,2022-07-03,83232,Pulse1_Total,T1,556
232,2022-07-03,83233,Pulse1_Total,T1,382
233,2022-07-03,83234,Pulse1_Total,T1,855
234,2022-07-03,83235,Pulse1,P1,726
235,2022-07-03,83236,Pulse1,P1,224
236,2022-07-03,83237,Pulse1,P1,507
237,2022-07-03,83238,Switch2,SW2,224
238,2022-07-03,83239,Switch2,SW2,409
239,2022-07-03,83240,Pulse1_Total,T1,584
240,2022-07-03,83241,Pulse1_Total,T1,897
241,2022-07-03,83242,Pulse1_Total,T1,185
242,2022-07-03,83243,Pulse1,P1,869
243,2022-07-03,83244,Pulse1,P1,977
244,2022-07-03,83245,Pulse1,P1,907
245,2022-07-03,83246,Pulse1_Total,T1,83
246,2022-07-03,83247,Pulse1_Total,T1,468
247,2022-07-03,83248,Pulse1_Total,T1,112
248,2022-07-03,83249,Pulse1,P1,817
249,2022-07-03,83250,Pulse1,P1,311
250,2022-07-03,83251,Pulse1,P1,377
251,2022-07-03,83252,Pulse1_Total,T1,345
252,2022-07-03,83253,Pulse1_Total,T1,877
253,2022-07-03,83254,Pulse1_Total,T1,489
254,2022-07-03,83255,Pulse1,P1,640
255,2022-07-03,83256,Pulse1,P1,712
256,2022-07-03,83257,Pulse1,P1,463
257,2022-07-03,83258,Pulse1_Total,T1,788
258,2022-07-03,83259,Pulse1_Total,T1,201
259,2022-07-03,83260,Pulse1_Total,T1,231
260,2022-07-03,83261,Pulse1,P1,493
261,2022-07-03,83262,Pulse1,P1,45
262,2022-07-03,83263,Pulse1,P1,680
263,2022-07-03,83264,Pulse1_Total,T1,281
264,2022-07-03,83265,Switch2,SW2,146
265,2022-07-03,83266,Pulse1_Total,T1,282
266,2022-07-03,83267,Pulse1,P1,228
267,2022-07-03,83268,Pulse1_Total,T1,20
268,2022-07-03,83269,Pulse1,P1,590
269,2022-07-03,83270,Pulse1_Total,T1,497
270,2022-07-03,83271,Pulse1,P1,558
271,2022-07-03,83272,Pulse1_Total,T1,903
272,2022-07-03,83273,Pulse1,P1,956
273,2022-07-03,83274,Pulse1_Total,T1,678
274,2022-07-03,83275,Pulse1,P1,544
275,2022-07-03,83276,Pulse1_Total,T1,242
276,2022-07-03,83277,Pulse1,P1,337
277,2022-07-03,83278,Pulse1_Total,T1,377
278,2022-07-03,83279,Pulse1,P1,669
279,2022-07-03,83280,Pulse1_Total,T1,210
280,2022-07-03,83281,Pulse1,P1,247
281,2022-07-03,83282,Pulse1_Total,T1,424
282,2022-07-03,83283,Pulse1,P1,191
283,2022-07-03,83284,Pulse1_Total,T1,29
284,2022-07-03,83285,Pulse1,P1,899
285,2022-07-03,83286,Pulse1_Total,T1,794
286,2022-07-03,83287,Pulse1,P1,848
287,2022-07-03,83288,Pulse1_Total,T1,306
288,2022-07-03,83289,Pulse1,P1,112
289,2022-07-03,83290,Pulse1_Total,T1,302
290,2022-07-03,83291,Pulse1,P1,389
291,2022-07-03,83292,Pulse1_Total,T1,549
292,2022-07-03,83293,Pulse1,P1,773
293,2022-07-03,83294,Switch2,SW2,932
294,2022-07-03,83295,Pulse1,P1,222
295,2022-07-03,83296,Pulse1_Total,T1,208
296,2022-07-03,83297,Pulse1_Total,T1,384
297,2022-07-03,83298,Pulse1_Total,T1,181
298,2022-07-03,83299,Pulse1,P1,126
299,2022-07-03,83300,Pulse1,P1,5
300,2022-07-03,83301,Pulse1,P1,489
301,2022-07-03,83302,Pulse1_Total,T1,594
302,2022-07-03,83303,Pulse1_Total,T1,492
303,2022-07-03,83304,Pulse1_Total,T1,542
304,2022-07-03,83305,Pulse1,P1,792
305,2022-07-03,83306,Pulse1,P1,360
306,2022-07-03,83307,Pulse1,P1,842
307,2022-07-03,83308,Pulse1_Total,T1,891
308,2022-07-03,83309,Switch2,SW2,110
309,2022-07-03,83310,Pulse1_Total,T1,800
310,2022-07-03,83311,Pulse1,P1,826
311,2022-07-03,83312,Pulse1_Total,T1,69
312,2022-07-03,83313,Pulse1,P1,957
313,2022-07-03,83314,Pulse1_Total,T1,828
314,2022-07-03,83315,Pulse1,P1,903
315,2022-07-03,83316,Pulse1_Total,T1,770
316,2022-07-03,83317,Pulse1,P1,79
317,2022-07-03,83318,Pulse1_Total,T1,754
318,2022-07-03,83319,Pulse1,P1,504
319,2022-07-03,83320,Switch2,SW2,904
320,2022-07-03,83321,Pulse1,P1,40
321,2022-07-03,83322,Pulse1_Total,T1,600
322,2022-07-03,83323,Pulse1_Total,T1,892
323,2022-07-03,83324,Pulse1_Total,T1,194
324,2022-07-03,83325,Pulse1,P1,695
325,2022-07-03,83326,Pulse1,P1,275
326,2022-07-03,83327,Pulse1,P1,808
327,2022-07-03,83328,Pulse1_Total,T1,410
328,2022-07-03,83329,Pulse1_Total,T1,787
329,2022-07-03,83330,Pulse1,P1,338
330,2022-07-03,83331,Pulse1,P1,454
331,2022-07-03,83332,Pulse1_Total,T1,625
332,2022-07-03,83333,Pulse1_Total,T1,484
333,2022-07-03,83334,Pulse1,P1,69
334,2022-07-03,83335,Pulse1_Total,T1,129
335,2022-07-03,83336,Pulse1,P1,17
336,2022-07-03,83337,Switch2,SW2,101
337,2022-07-03,83338,Pulse1,P1,480
338,2022-07-03,83339,Pulse1_Total,T1,900
339,2022-07-03,83340,Pulse1_Total,T1,151
340,2022-07-03,83341,Pulse1_Total,T1,304
341,2022-07-03,83342,Pulse1,P1,989
342,2022-07-03,83343,Pulse1,P1,950
343,2022-07-03,83344,Pulse1,P1,334
344,2022-07-03,83345,Pulse1_Total,T1,638
345,2022-07-03,83346,Pulse1_Total,T1,307
346,2022-07-03,83347,Pulse1_Total,T1,282
347,2022-07-03,83348,Pulse1,P1,911
348,2022-07-03,83349,Pulse1,P1,984
349,2022-07-03,83350,Pulse1,P1,606
350,2022-07-03,83351,Pulse1_Total,T1,506
351,2022-07-03,83352,Pulse1_Total,T1,550
352,2022-07-03,83353,Pulse1_Total,T1,787
353,2022-07-03,83354,Pulse1,P1,240
354,2022-07-03,83355,Pulse1,P1,726
355,2022-07-03,83356,Pulse1,P1,585
356,2022-07-03,83357,Pulse1_Total,T1,532
357,2022-07-03,83358,Pulse1_Total,T1,335
358,2022-07-03,83359,Pulse1_Total,T1,322
359,2022-07-03,83360,Pulse1,P1,595
360,2022-07-03,83361,Pulse1,P1,604
361,2022-07-03,83362,Pulse1,P1,551
362,2022-07-03,83363,Pulse1_Total,T1,299
363,2022-07-03,83364,Pulse1_Total,T1,257
364,2022-07-03,83365,Pulse1,P1,917
365,2022-07-03,83366,Pulse1,P1,79
366,2022-07-03,83367,Pulse1_Total,T1,212
367,2022-07-03,83368,Pulse1_Total,T1,133
368,2022-07-03,83369,Pulse1_Total,T1,711
369,2022-07-03,83370,Pulse1,P1,992
370,2022-07-03,83371,Pulse1,P1,248
371,2022-07-03,83372,Pulse1,P1,525
372,2022-07-03,83373,Switch2,SW2,992
373,2022-07-03,83374,Pulse1_Total,T1,146
374,2022-07-03,83375,Pulse1_Total,T1,814
375,2022-07-03,83376,Pulse1,P1,578
376,2022-07-03,83377,Pulse1_Total,T1,876
377,2022-07-03,83378,Pulse1,P1,733
378,2022-07-03,83379,Pulse1_Total,T1,160
379,2022-07-03,83380,Pulse1,P1,584
380,2022-07-03,83381,Pulse1_Total,T1,54
381,2022-07-03,83382,Pulse1,P1,830
382,2022-07-03,83383,Pulse1_Total,T1,982
383,2022-07-03,83384,Pulse1,P1,282
384,2022-07-03,83385,Pulse1_Total,T1,705
385,2022-07-03,83386,Pulse1,P1,678
386,2022-07-03,83387,Switch2,SW2,609
387,2022-07-03,83388,Pulse1,P1,898
388,2022-07-03,83389,Pulse1_Total,T1,691
389,2022-07-03,83390,Pulse1_Total,T1,750
390,2022-07-03,83391,Pulse1_Total,T1,300
391,2022-07-03,83392,Pulse1,P1,956
392,2022-07-03,83393,Pulse1,P1,784
393,2022-07-03,83394,Pulse1,P1,91
394,2022-07-03,83395,Pulse1_Total,T1,926
395,2022-07-03,83396,Pulse1_Total,T1,298
396,2022-07-03,83397,Pulse1_Total,T1,507
397,2022-07-03,83398,Pulse1,P1,959
398,2022-07-03,83399,Pulse1,P1,454
399,2022-07-03,83400,Pulse1,P1,157
400,2022-07-03,83401,Switch2,SW2,146
401,2022-07-03,83402,Pulse1_Total,T1,633
402,2022-07-03,83403,Pulse1_Total,T1,288
403,2022-07-03,83404,Pulse1,P1,566
404,2022-07-03,83405,Pulse1,P1,481
405,2022-07-03,83406,Pulse1_Total,T1,809
406,2022-07-03,83407,Pulse1_Total,T1,780
407,2022-07-03,83408,Pulse1_Total,T1,500
408,2022-07-03,83409,Pulse1,P1,815
409,2022-07-03,83410,Pulse1,P1,300
410,2022-07-03,83411,Pulse1,P1,458
411,2022-07-03,83412,Pulse1_Total,T1,706
412,2022-07-03,83413,Pulse1_Total,T1,607
413,2022-07-03,83414,Switch2,SW2,750
414,2022-07-03,83415,Pulse1,P1,446
415,2022-07-03,83416,Pulse1,P1,369
416,2022-07-03,83417,Pulse1_Total,T1,341
417,2022-07-03,83418,Pulse1_Total,T1,950
418,2022-07-03,83419,Pulse1_Total,T1,585
419,2022-07-03,83420,Pulse1,P1,516
420,2022-07-03,83421,Pulse1,P1,326
421,2022-07-03,83422,Pulse1,P1,628
422,2022-07-03,83423,Pulse1_Total,T1,187
423,2022-07-03,83424,Pulse1_Total,T1,415
424,2022-07-03,83425,Pulse1_Total,T1,733
425,2022-07-03,83426,Pulse1,P1,107
426,2022-07-03,83427,Pulse1,P1,339
427,2022-07-03,83428,Pulse1,P1,495
428,2022-07-03,83429,Pulse1_Total,T1,373
429,2022-07-03,83430,Pulse1_Total,T1,944
430,2022-07-03,83431,Pulse1_Total,T1,887
431,2022-07-03,83432,Pulse1,P1,748
432,2022-07-03,83433,Pulse1,P1,603
433,2022-07-03,83434,Pulse1,P1,881
434,2022-07-03,83435,Pulse1_Total,T1,638
435,2022-07-03,83436,Pulse1_Total,T1,748
436,2022-07-03,83437,DeviceTemperature,Max,442
437,2022-07-03,83438,Pulse1,P1,910
438,2022-07-03,83439,Pulse1,P1,955
439,2022-07-03,83440,Switch2,SW2,220
440,2022-07-03,83441,Pulse1_Total,T1,137
441,2022-07-03,83442,Pulse1_Total,T1,257
442,2022-07-03,83443,Pulse1_Total,T1,81
443,2022-07-03,83444,Pulse1,P1,802
444,2022-07-03,83445,Pulse1,P1,662
445,2022-07-03,83446,Pulse1,P1,228
446,2022-07-03,83447,Pulse1_Total,T1,558
447,2022-07-03,83448,Pulse1_Total,T1,504
448,2022-07-03,83449,Pulse1,P1,81
449,2022-07-03,83450,Pulse1,P1,340
450,2022-07-03,83451,Pulse1_Total,T1,123
451,2022-07-03,83452,Pulse1_Total,T1,824
452,2022-07-03,83453,Pulse1,P1,83
453,2022-07-03,83454,Pulse1,P1,532
454,2022-07-03,83455,Pulse1_Total,T1,483
455,2022-07-03,83456,Pulse1_Total,T1,614
456,2022-07-03,83457,Pulse1_Total,T1,600
457,2022-07-03,83458,Pulse1,P1,255
458,2022-07-03,83459,Pulse1,P1,834
459,2022-07-03,83460,Pulse1,P1,918
460,2022-07-03,83461,Pulse1_Total,T1,42
461,2022-07-03,83462,Pulse1_Total,T1,325
462,2022-07-03,83463,Pulse1_Total,T1,405
463,2022-07-03,83464,Pulse1,P1,294
464,2022-07-03,83465,Pulse1,P1,857
465,2022-07-03,83466,Pulse1,P1,623
466,2022-07-03,83467,Pulse1_Total,T1,229
467,2022-07-03,83468,Pulse1_Total,T1,205
468,2022-07-03,83469,Pulse1_Total,T1,432
469,2022-07-03,83470,Pulse1,P1,914
470,2022-07-03,83471,Pulse1,P1,559
471,2022-07-03,83472,Pulse1,P1,95
472,2022-07-03,83473,Pulse1_Total,T1,666
473,2022-07-03,83474,Pulse1_Total,T1,687
474,2022-07-03,83475,Pulse1_Total,T1,437
475,2022-07-03,83476,Pulse1,P1,6
476,2022-07-03,83477,Pulse1,P1,144
477,2022-07-03,83478,Pulse1,P1,64
478,2022-07-03,83479,Switch2,SW2,940
479,2022-07-03,83480,Pulse1_Total,T1,794
480,2022-07-03,83481,Pulse1_Total,T1,241
481,2022-07-03,83482,Pulse1_Total,T1,431
482,2022-07-03,83483,Pulse1,P1,947
483,2022-07-03,83484,Pulse1,P1,540
484,2022-07-03,83485,Pulse1,P1,10
485,2022-07-03,83486,Pulse1_Total,T1,130
486,2022-07-03,83487,Pulse1_Total,T1,29
487,2022-07-03,83488,Pulse1_Total,T1,72
488,2022-07-03,83489,Pulse1,P1,133
489,2022-07-03,83490,Pulse1,P1,443
490,2022-07-03,83491,Pulse1,P1,693
491,2022-07-03,83492,Pulse1_Total,T1,122
492,2022-07-03,83493,Pulse1_Total,T1,286
493,2022-07-03,83494,Pulse1_Total,T1,604
494,2022-07-03,83495,Pulse1,P1,397
495,2022-07-03,83496,Pulse1,P1,655
496,2022-07-03,83497,Pulse1,P1,509
497,2022-07-03,83498,Pulse1_Total,T1,353
498,2022-07-03,83499,Pulse1_Total,T1,825
499,2022-07-03,83500,Pulse1_Total,T1,90
500,2022-07-03,83501,Pulse1,P1,682
501,2022-07-03,83502,Pulse1,P1,365
502,2022-07-03,83503,Pulse1,P1,451
503,2022-07-03,83504,Pulse1_Total,T1,659
504,2022-07-03,83505,Pulse1_Total,T1,209
505,2022-07-03,83506,Pulse1_Total,T1,240
506,2022-07-03,83507,Pulse1,P1,67
507,2022-07-03,83508,Pulse1,P1,609
508,2022-07-03,83509,Pulse1,P1,778
509,2022-07-03,83510,Switch2,SW2,293
510,2022-07-03,83511,Pulse1_Total,T1,81
511,2022-07-03,83512,Pulse1_Total,T1,261
512,2022-07-03,83513,Pulse1_Total,T1,958
513,2022-07-03,83514,Pulse1,P1,492
514,2022-07-03,83515,Pulse1,P1,914
515,2022-07-03,83516,Pulse1,P1,613
516,2022-07-03,83517,Pulse1_Total,T1,544
517,2022-07-03,83518,Pulse1_Total,T1,194
518,2022-07-03,83519,Pulse1_Total,T1,220
519,2022-07-03,83520,Pulse1,P1,71
520,2022-07-03,83521,Pulse1,P1,214
521,2022-07-03,83522,Pulse1,P1,283
522,2022-07-03,83523,Pulse1_Total,T1,804
523,2022-07-03,83524,Pulse1_Total,T1,95
524,2022-07-03,83525,Pulse1_Total,T1,512
525,2022-07-03,83526,Pulse1,P1,602
526,2022-07-03,83527,Pulse1,P1,737
527,2022-07-03,83528,Pulse1,P1,498
528,2022-07-03,83529,Pulse1_Total,T1,281
529,2022-07-03,83530,Pulse1_Total,T1,216
530,2022-07-03,83531,Pulse1_Total,T1,196
531,2022-07-03,83532,Pulse1,P1,708
532,2022-07-03,83533,Pulse1,P1,604
533,2022-07-03,83534,Pulse1,P1,221
534,2022-07-03,83535,Switch2,SW2,273
535,2022-07-03,83536,Pulse1_Total,T1,382
536,2022-07-03,83537,Pulse1_Total,T1,809
537,2022-07-03,83538,Pulse1_Total,T1,588
538,2022-07-03,83539,Pulse1,P1,83
539,2022-07-03,83540,Pulse1,P1,569
540,2022-07-03,83541,Pulse1,P1,891
541,2022-07-03,83542,Pulse1_Total,T1,105
542,2022-07-03,83543,Switch2,SW2,345
543,2022-07-03,83544,Pulse1_Total,T1,948
544,2022-07-03,83545,Pulse1,P1,417
545,2022-07-03,83546,Pulse1_Total,T1,248
546,2022-07-03,83547,Pulse1,P1,126
547,2022-07-03,83548,Pulse1_Total,T1,927
548,2022-07-03,83549,Pulse1,P1,147
549,2022-07-03,83550,Pulse1_Total,T1,200
550,2022-07-03,83551,Pulse1,P1,562
551,2022-07-03,83552,Pulse1_Total,T1,48
552,2022-07-03,83553,Pulse1,P1,852
553,2022-07-03,83554,Pulse1_Total,T1,889
554,2022-07-03,83555,Pulse1,P1,65
555,2022-07-03,83556,Pulse1_Total,T1,644
556,2022-07-03,83557,Pulse1,P1,783
557,2022-07-03,83558,Pulse1_Total,T1,436
558,2022-07-03,83559,Pulse1,P1,600
559,2022-07-03,83560,Switch2,SW2,533
560,2022-07-03,83561,Pulse1,P1,785
561,2022-07-03,83562,Pulse1_Total,T1,1
562,2022-07-03,83563,Pulse1_Total,T1,604
563,2022-07-03,83564,Pulse1_Total,T1,102
564,2022-07-03,83565,Pulse1,P1,329
565,2022-07-03,83566,Pulse1,P1,359
566,2022-07-03,83567,Pulse1,P1,906
567,2022-07-03,83568,Pulse1_Total,T1,848
568,2022-07-03,83569,Pulse1_Total,T1,320
569,2022-07-03,83570,Pulse1_Total,T1,48
